"",""
"",""
"",""
"PO0375501","2343"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"MZ-EL-S6624M-1",""
"","2360"
"","2361"
"",""
"",""
"FAMC820001","2362"
"",""
"","2363"
"",""
"PO09818001","2089"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"KUMC820002","2262"
"KUMC820003","2266"
"",""
"CO1175001","2234"
"CO_SERVER","2435"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"","2055"
"",""
"",""
"",""
"",""
"","1002"
"",""
"",""
"",""
"",""
"",""
"","1311"
"",""
"",""
"","2418"
"",""
"",""
"","2449"
"",""
"",""
"",""
"MZ_SERVER","2450"
"KU_HP2200dn_NOiP","2451"
"PO_HP2200DN_24iP","2452"
"KU_HP8100N_BCLiP","6795"
"","2453"
"",""
"","2164"
"FA_SERVER","2455"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"","DVD 0001"
"","DVD 0002"
"","2454"
"",""
"PO04824001","2458"
"","2459"
"",""
"",""
"",""
"","2163"
"",""
"",""
"",""
"CO-106-APC1000-1",""
"","497"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"","0987"
"",""
"","2468"
"","2469"
"","2470"
"","2471"
"","2472"
"","2473"
"","2474"
"","2475"
"","2476"
"","2477"
"","2478"
"","2479"
"","2480"
"","2481"
"","2482"
"","2483"
"","2484"
"","2485"
"","2486"
"","2487"
"","2488"
"","2489"
"","2490"
"","2491"
"","2492"
"","2493"
"","2494"
"","2495"
"DOEIM13003","2462"
"DOEIM13004","2466"
"KUMC824006","2527"
"DOEIM13002","2528"
"DOSH824003","2529"
"","1660"
"POIE6M12001","2533"
"KUIE6M12001","2532"
"","2535"
"MI_HP2200DN_36iP","2536"
"DOEC7120001","2538"
"DOEC7120002","2539"
"KUOF712001","2540"
"",""
"PO_HP2300dn_20iP","2541"
"KU209824001","2542"
"","2545"
"",""
"","2543"
"FA-OF-SHUB01",""
"FA-OF-MHUB01",""
"FA-OF-MHUB02",""
"FA-OF-SHUB02",""
"PE-FR-MHUB01",""
"PE-FR-MHUB02",""
"",""
"",""
"",""
"","2544"
"KU220824008","2546"
"MZ5582400L","2549"
"KU220824003","2550"
"KU22082400I","2551"
"KU22082400D","2552"
"KUCU824001","2553"
"KU220824006","2556"
"KU22082400Q","2557"
"KU22082400P","2558"
"KU22082400O","2561"
"KU22082400E","2562"
"KU220824001","2563"
"KU22082400J","2565"
"KU220824002","2566"
"KU22082400T","2567"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"","2569"
"RO-WC-MHUB-01",""
"RO-WC-MHUB-02",""
"",""
"PO-MC-SHUB-01",""
"PO-MC-MHUB-02",""
"PO-MC-SHUB-03",""
"PO-MC-MHUB-03",""
"PO-33-MHUB-01",""
"PO_HP1300_02iP","2570"
"","2569"
"","2570"
"",""
"CO_HP2200dn_06iP","2574"
"PO-MC-C2950T-1",""
"PO-MC-C2950T-2",""
"PO-MC-C2950T-3",""
"MZ-MC-C2950T-4",""
"RO-WC-C2950T-4",""
"FA-OF-C2950T-4",""
"PO-MC-C2950T-4",""
"PO-MC-C2950T-5",""
"PO-MC-C2950T-6",""
"PO-MC-C2950T-7",""
"PO-MC-C2950T-8",""
"RO-WC-C2950T-3",""
"DO-CB-C2950SX-2",""
"PO-JC-C2950T-1",""
"MZ-E-C2950T-2",""
"PO-OF-C2950T-1",""
"","1101"
"PO-MC-C2950T-9",""
"MZ-B-C2950G-1",""
"RO-WC-C2950T-5",""
"MZ-B-C2950T-3",""
"MI-30-C2950T-2",""
"RO-WC-C2950T-7",""
"CO-106-C2950T-4",""
"PO_HP1300_11iP","2572"
"","2572"
"","2573"
"KU-310-MHUB-1",""
"",""
"",""
"",""
"",""
"",""
"KU-324-MHUB-1",""
"KU-SE-SHUB-1",""
"KU-CO-MHUB-1",""
"",""
"",""
"KU-SE-SHUB-2",""
"KU-SE-MHUB-1",""
"",""
"",""
"",""
"",""
"CO-WR-C2950T-1",""
"CO-WR-C2950T-2",""
"CO-WR-C2950T-3",""
"FA-OF-C2950T-6",""
"CO-106-C2950T-1",""
"CO-106-C2950T-2",""
"KU-304-C2950T-2",""
"RO-WC-C2950T-6",""
"RO-WC-C2950T-2",""
"RO-WC-3C1100-3",""
"PEMC824001","2583"
"PO-OF-MHUB-1",""
"KU-324-SHUB-1",""
"KU-SE-MHUB-2",""
"KU-114-MHUB-1",""
"KUCO824001","2586"
"KUAT824001","2587"
"KUAT824002","2588"
"","2585"
"MI-MC-3C1100-1",""
"PO-MC-S8606SX-1",""
"KU308824001","2591"
"KU107824001","2592"
"PO08824001","2596"
"KU220824004","2593"
"KU22082400S","2594"
"KU22082400G","2595"
"MIOF824001","2597"
"PE11824001","2598"
"KU22082400B","2599"
"PE10824001","2600"
"PE07824002","2601"
"PE05824001","2602"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"m4",""
"m3",""
"m2",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"PE-FR-3C1100-1",""
"PO-33-3C1100-1",""
"RO-WC-3C1100-1",""
"RO-WC-3C1100-4",""
"PE03824001","2603"
"RO_SERVER",""
"DOMC830001","2606"
"RO-WC-SHUB-1",""
"DO-MC-MHUB-1",""
"PO22824003","2607"
"PE04824001","2609"
"PO11824001","2611"
"PO14824001","2613"
"PO24824001","2612"
"",""
"DO-MC-APC3000-2",""
"POMC824002","2615"
"PO-MC-APC1500-1",""
"",""
"RO11824001","2622"
"RO8824001","2624"
"RO1824001","2623"
"",""
"",""
"",""
"PO-MC-C2950T-?",""
"DO-MC-C2950T-2",""
"","2626"
"PO22824001","2628"
"KU207824001","2627"
"DOSE824003","2630"
"",""
"",""
"RO_HP1300_08iP","2631"
"","2632"
"RO_HP1300_03iP","2633"
"","2634"
"001083565837","2631"
"","2632"
"","2633"
"","2634"
"","2635"
"","428"
"CO_HP1200_104iP","2058"
"",""
"",""
"","2636"
"",""
"","2637"
"CO02824002","2638"
"KUMC824004","2642"
"",""
"",""
"",""
"",""
"",""
"RO-WC-MHUB-03",""
"","2645"
"",""
"","2643"
"MZ55818001","2096"
"","2647"
"","2648"
"","2650"
"KU22082400K","2653"
"POSP824001","2655"
"PE03824003","2654"
"KU22082400A","2656"
"KU22082400L","2658"
"KU22082400U","2659"
"KU22082400N","2660"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"RO_HP4000N_CUiP",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"","5799"
"",""
"",""
"",""
"",""
"","2543"
"KUAT824004","2667"
"",""
"",""
"ROMC824002","2668"
"COCD824001","2669"
"","2670"
"KU220824007","2672"
"","2674"
"",""
"",""
"",""
"KU22082400F","2675"
"",""
"MI20824001","2679"
"",""
"",""
"",""
"DOWH824002","2683"
"DOWH824001","2684"
"RO01828001","2682"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"KU-TH-C1120B",""
"","2696"
"DO-SH-C1100-1",""
"RI-OF-C1100-1",""
"KU22082400H","2703"
"MISE816002","2698"
"KUMC816001","2699"
"",""
"",""
"",""
"KU22082400R","2705"
"MISE816001","2702"
"CO06816001","2701"
"MZOF816001","2712"
"COOF824001","2652"
"",""
"",""
"",""
"",""
"COCAM16001","2710"
"m5",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"KU22082400C","2732"
"CO101824001","2735"
"CO10828001","2736"
"CO14828002","2738"
"",""
"",""
"","2742"
"",""
"",""
"KU107824002","2741"
"KU313824002","2740"
"KU317824001","2744"
"COKIN828001","2745"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"POMC824003","2747"
"KU22052400M","2748"
"CO17824001","2750"
"",""
"",""
"","2753"
"","2758"
"",""
"",""
"",""
"DOECIM12001","2760"
"MI24828002","2755"
"POOF828003","2757"
"","2761"
"","2762"
"POCUM14002","2793"
"PO07M14001","2792"
"PO05M14001","2791"
"","2763"
"","2764"
"","2765"
"","2766"
"","2767"
"","2768"
"","2769"
"","2770"
"","2771"
"","2772"
"","2773"
"","2775"
"","2776"
"","2777"
"","2778"
"","2779"
"","2780"
"","2781"
"","2782"
"","2783"
"","2784"
"","2785"
"","2786"
"","2787"
"","2788"
"","2789"
"","2790"
"","2610"
"FA03C14001","2801"
"DOMC814001","2802"
"DOSE814001","2796"
"PO13828001","2754"
"KU-310-C2950SX-1",""
"KU-310-C2950T-1",""
"KU-310-C2950T-2",""
"RO-WC-C2950T-1",""
"KU-224-C2950T-1",""
"KU-114-C2950T-1",""
"KU-310-APC1500-1",""
"CO-106-APC1500-2",""
"KU-114-C2950T-2",""
"KU-114-C2950T-3",""
"FA-OF-C2950T-3",""
"KU-SE-C2950T-1",""
"KU-SE-C2950T-2",""
"FA-OF-C2950T-5",""
"FA-OF-C2950T-2",""
"DO-CB-C2950SX-1",""
"KU-203B-C2950T-1",""
"KU-MC-C2950SX-1",""
"KU-MC-C3550-24P-1",""
"KU-MC-C2950T-1",""
"KU-MC-C2950T-2",""
"KU-MC-C2950SX-2",""
"KU-MC-C2950T-3",""
"KU-MC-C2950T-4",""
"FA-OF-C2950T-1",""
"KU-CO-C2950T-1",""
"KU-CO-C2950T-2",""
"CO-WR-C3550G-1",""
"",""
"",""
"DOECM12001","2826"
"",""
"",""
"MISE814001","2795"
"LRSE814001","2797"
"","2827"
"DOECI814001","2830"
"",""
"DOMC814002","2829"
"DOECI814003","2828"
"",""
"",""
"",""
"",""
"KU-FS-C1120B-1",""
"FA-FS-C1120B-1",""
"CO-FS-C1120B-1",""
"MZ-FS-C1120B-1",""
"MI-FS-C1120B-1",""
"PE-FS-C1120B-1",""
"PO-FS-C1120B-1",""
"RO-FS-C1120B-1",""
"MIOF814001","2831"
"CO-GA-APC1500-1",""
"","2844"
"","2845"
"","2846"
"DOSH814001","2857"
"","2855"
"KU-209-C1120B-1",""
"DOEC814003","2851"
"KU209814004","2850"
"DOACC814001","2849"
"LROF814002","2848"
"KU209814001","2847"
"KU316828002","2874"
"KU210828001","2872"
"KU206828001","2876"
"PO31M14001","2891"
"MZ-MC-C3550G-1",""
"PO-MC-C3550G-1",""
"PO16M14001","2893"
"DOIMTCM14001","2895"
"POROTM14001","2896"
"KUMUM14001","2897"
"POROTM14002","2898"
"POROTM14003","2899"
"RO27828001","2901"
"MI26828001","2903"
"POROTM14004","2900"
"PO06828001","2906"
"PO08828001","2907"
"POCO828001","2908"
"MI08828002","2909"
"RO27828002","2910"
"PO12828001","2911"
"RO-WC-3C1100-2",""
"KU213710001","2936"
"DOMC830002","2929"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"","2913"
"","2930"
"","2931"
"KUCB828001","2879"
"",""
"",""
"",""
"",""
"",""
"","2863"
"","2912"
"","2873"
"KU218828001","2869"
"KU208828001","2868"
"DOSC814002","2832"
"DOWH814001","2803"
"KY_HP2300n_173iP","2937"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"PE03828001","2942"
"PE04828001","2939"
"","2138"
"MZMC830001","2965"
"KU_HP2300N_SPiP","2973"
"",""
"",""
"DOLOANER11","2964"
"KUOFM14001","2963"
"CO104M14001","2962"
"CO11C14002","2961"
"PO_HP2300DN_21iP","2977"
"PO_HP2300dn_10iP","2978"
"","1339"
"",""
"",""
"","2976"
"RO_HP1300_25iP","2974"
"FA_HP1300_07iP","2951"
"RO06828002","2971"
"RO04710001","2960"
"CO05710001","2967"
"RO02710001","2959"
"PE10828001","2948"
"ROMC828001","2955"
"PE2A828001","2946"
"MI08828001","2947"
"",""
"PE05828002","2943"
"","2932"
"","2933"
"LR16710002","3364"
"",""
"",""
"",""
"PE2A828004","2987"
"",""
"PO21828001","2997"
"RO08828003","2996"
"CO14710002","3006"
"",""
"",""
"LR16710004","3016"
"CO14710001","3013"
"",""
"DOMLAM1500I","3028"
"DOMLAM1500E","3027"
"DOMLAM15007","3000"
"DOMLAM1500F","2999"
"DOMLAM1500B","3025"
"DOMLAM15002","3024"
"DOMLAM15003","3023"
"DOMLAM15009","2998"
"DOMLAM1500G","3032"
"DOMLAM1500H","3033"
"DOMLAM1500O","3034"
"DOMLAM1500R","3035"
"DOMLAM1500T","3036"
"DOMLAM1500P","3037"
"DOMLAM1500L","3038"
"DOMLAM1500U","3039"
"DOMLAM1500N","3040"
"DOMLAM15001","3041"
"DOMLAM1500A","3042"
"DOMLAM15005","3043"
"DOMLAM1500D","3044"
"DOMLAM15006","3045"
"DOMLAM15008","3046"
"DOMLAM1500C","3029"
"DOMLAM1500S","3047"
"DOMLAM1500K","3048"
"DOMLAM1500M","3049"
"DOMLAM1500J","3050"
"DOMLBM15001","3051"
"DOMLBM15003","3053"
"DOMLBM15005","3055"
"DOMLBM15006","3056"
"DOMLBM15007","3057"
"DOMLBM15008","3058"
"DOMLBM15009","3059"
"DOMLBM1500A","3060"
"DOMLBM1500C","3062"
"DOMLBM1500E","3064"
"KUOFM15001","3065"
"DOMLBM1500G","3066"
"DOMLBM1500H","3067"
"DOMLBM1500I","3068"
"DOMLBM1500K","3070"
"DOMLBM1500L","3071"
"DOMCLOANER12","3072"
"DOMLBM1500N","3073"
"DOMLBM1500O","3074"
"DOMLBM1500P","3075"
"DOMLBM1500Q","3076"
"DOMLBM1500S","3078"
"DOMCLOANER11","3079"
"DO-WH-C1100G-1",""
"DO-MLA-C1100G-2",""
"DO-MLB-C1100G-1",""
"DO-MLB-C1100G-2",""
"","2326"
"","3081"
"FASE710001","3082"
"LR16710003","3088"
"PO17710002","3091"
"COBR710001","3096"
"","3139"
"","3140"
"MICO828001","3142"
"MI11828001","3144"
"PO10828004","3153"
"MI03828001","3154"
"MI06828001","3155"
"MI11828003","3157"
"COKIN828002","3163"
"COKIN828003","3164"
"PE2A828003","2988"
"PE06828001","2989"
"PE06828002","2990"
"PE03828002","2991"
"PE10828002","2992"
"PE11828002","3021"
"",""
"",""
"",""
"KU223828001","3169"
"KU223828002","3170"
"FAOF814001","3171"
"",""
"",""
"",""
"",""
"DOEC814001","2884"
"DOEC814004","2887"
"DOEC814005","2888"
"MZ35814001","2886"
"DOEC814002","2885"
"DO-AHU-2-APC1000XL",""
"","3172"
"",""
"",""
"CO_HP2300N_19iP","3173"
"","3175"
"","3174"
"","3174"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"PE_HP5500dtn_23iP","3176"
"MIFS828001","3179"
"RO06828001","3180"
"","3181"
"KUFS828001","3183"
"POOF828004","3184"
"PO17814001","3185"
"",""
"",""
"","3187"
"PO05828002","3165"
"PERE828002","4041"
"","3188"
"DOMC828001","3189"
"",""
"",""
"FAMC828001","3190"
"FA15828001","3191"
"",""
"MZCO828002","3192"
